agent_id,date,total_tours,escorted_tours,virtual_tours,actual_travels_required,daily_travel_time,travel_segments,final_physical_location
88f5454b-0700-4ea0-a793-e60baf60d5f0,2025-05-22,1,1,0,0,0.0,[],64939.0
88f5454b-0700-4ea0-a793-e60baf60d5f0,2025-05-24,1,1,0,0,0.0,[],64939.0
90976d80-bfac-456b-9b24-79b9c0170b72,2025-05-01,5,5,0,3,17.312844231483318,"[{'from_property': 64937, 'to_property': 84770, 'travel_time': 5.238917851353683, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-01 14:45:00'), 'next_start': Timestamp('2025-05-01 15:00:00'), 'buffer_time': 15.0}, {'from_property': 84770, 'to_property': 64937, 'travel_time': 5.238917851353683, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-01 15:45:00'), 'next_start': Timestamp('2025-05-01 18:00:00'), 'buffer_time': 135.0}, {'from_property': 64937, 'to_property': 151243, 'travel_time': 6.835008528775953, 'tour_causing_travel': 4, 'prev_end': Timestamp('2025-05-01 20:00:00'), 'next_start': Timestamp('2025-05-01 19:45:00'), 'buffer_time': -15.0}]",151243.0
90976d80-bfac-456b-9b24-79b9c0170b72,2025-05-02,4,3,1,1,7.565803230727433,"[{'from_property': 64942, 'to_property': 64941, 'travel_time': 7.565803230727433, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-02 16:45:00'), 'next_start': Timestamp('2025-05-02 18:30:00'), 'buffer_time': 105.0}]",64941.0
90976d80-bfac-456b-9b24-79b9c0170b72,2025-05-06,4,4,0,2,28.655517400103285,"[{'from_property': 64933, 'to_property': 64938, 'travel_time': 14.764451888109434, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-06 17:00:00'), 'next_start': Timestamp('2025-05-06 18:00:00'), 'buffer_time': 60.0}, {'from_property': 64938, 'to_property': 84770, 'travel_time': 13.891065511993851, 'tour_causing_travel': 3, 'prev_end': Timestamp('2025-05-06 19:45:00'), 'next_start': Timestamp('2025-05-06 20:00:00'), 'buffer_time': 15.0}]",84770.0
90976d80-bfac-456b-9b24-79b9c0170b72,2025-05-07,3,3,0,2,22.350386999840353,"[{'from_property': 64938, 'to_property': 64937, 'travel_time': 11.175193499920177, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-07 17:00:00'), 'next_start': Timestamp('2025-05-07 18:00:00'), 'buffer_time': 60.0}, {'from_property': 64937, 'to_property': 64938, 'travel_time': 11.175193499920177, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-07 19:00:00'), 'next_start': Timestamp('2025-05-07 20:00:00'), 'buffer_time': 60.0}]",64938.0
90976d80-bfac-456b-9b24-79b9c0170b72,2025-05-08,4,3,1,2,12.108029371064788,"[{'from_property': 64942, 'to_property': 64932, 'travel_time': 5.0, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-08 15:30:00'), 'next_start': Timestamp('2025-05-08 16:00:00'), 'buffer_time': 30.0}, {'from_property': 64932, 'to_property': 64937, 'travel_time': 7.108029371064788, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-08 17:00:00'), 'next_start': Timestamp('2025-05-08 18:30:00'), 'buffer_time': 90.0}]",64937.0
90976d80-bfac-456b-9b24-79b9c0170b72,2025-05-09,5,5,0,3,15.0,"[{'from_property': 64936, 'to_property': 64933, 'travel_time': 5.0, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-09 15:30:00'), 'next_start': Timestamp('2025-05-09 16:00:00'), 'buffer_time': 30.0}, {'from_property': 64933, 'to_property': 64943, 'travel_time': 5.0, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-09 17:00:00'), 'next_start': Timestamp('2025-05-09 17:00:00'), 'buffer_time': 0.0}, {'from_property': 64943, 'to_property': 64934, 'travel_time': 5.0, 'tour_causing_travel': 4, 'prev_end': Timestamp('2025-05-09 18:45:00'), 'next_start': Timestamp('2025-05-09 19:00:00'), 'buffer_time': 15.0}]",64934.0
90976d80-bfac-456b-9b24-79b9c0170b72,2025-05-10,4,4,0,2,10.0,"[{'from_property': 64933, 'to_property': 64943, 'travel_time': 5.0, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-10 17:00:00'), 'next_start': Timestamp('2025-05-10 17:00:00'), 'buffer_time': 0.0}, {'from_property': 64943, 'to_property': 64934, 'travel_time': 5.0, 'tour_causing_travel': 3, 'prev_end': Timestamp('2025-05-10 18:15:00'), 'next_start': Timestamp('2025-05-10 18:30:00'), 'buffer_time': 15.0}]",64934.0
90976d80-bfac-456b-9b24-79b9c0170b72,2025-05-12,5,4,1,3,17.64267729569073,"[{'from_property': 64942, 'to_property': 64937, 'travel_time': 7.108029371064788, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-12 19:00:00'), 'next_start': Timestamp('2025-05-12 19:00:00'), 'buffer_time': 0.0}, {'from_property': 64937, 'to_property': 64939, 'travel_time': 5.534647924625943, 'tour_causing_travel': 3, 'prev_end': Timestamp('2025-05-12 20:00:00'), 'next_start': Timestamp('2025-05-12 20:00:00'), 'buffer_time': 0.0}, {'from_property': 64939, 'to_property': 64941, 'travel_time': 5.0, 'tour_causing_travel': 4, 'prev_end': Timestamp('2025-05-12 21:15:00'), 'next_start': Timestamp('2025-05-12 21:00:00'), 'buffer_time': -15.0}]",64941.0
90976d80-bfac-456b-9b24-79b9c0170b72,2025-05-13,4,4,0,3,35.22448748302028,"[{'from_property': 100490, 'to_property': 64933, 'travel_time': 5.0, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-13 15:45:00'), 'next_start': Timestamp('2025-05-13 16:00:00'), 'buffer_time': 15.0}, {'from_property': 64933, 'to_property': 64938, 'travel_time': 14.764451888109434, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-13 17:00:00'), 'next_start': Timestamp('2025-05-13 18:30:00'), 'buffer_time': 90.0}, {'from_property': 64938, 'to_property': 64932, 'travel_time': 15.460035594910849, 'tour_causing_travel': 3, 'prev_end': Timestamp('2025-05-13 19:45:00'), 'next_start': Timestamp('2025-05-13 20:00:00'), 'buffer_time': 15.0}]",64932.0
90976d80-bfac-456b-9b24-79b9c0170b72,2025-05-14,2,2,0,1,5.0,"[{'from_property': 64935, 'to_property': 64934, 'travel_time': 5.0, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-14 16:45:00'), 'next_start': Timestamp('2025-05-14 15:30:00'), 'buffer_time': -75.0}]",64934.0
90976d80-bfac-456b-9b24-79b9c0170b72,2025-05-15,3,3,0,2,30.920071189821698,"[{'from_property': 64938, 'to_property': 64932, 'travel_time': 15.460035594910849, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-15 15:45:00'), 'next_start': Timestamp('2025-05-15 16:00:00'), 'buffer_time': 15.0}, {'from_property': 64932, 'to_property': 64938, 'travel_time': 15.460035594910849, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-15 17:00:00'), 'next_start': Timestamp('2025-05-15 18:30:00'), 'buffer_time': 90.0}]",64938.0
90976d80-bfac-456b-9b24-79b9c0170b72,2025-05-16,3,3,0,2,30.621666661668385,"[{'from_property': 64932, 'to_property': 64938, 'travel_time': 15.460035594910849, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-16 15:30:00'), 'next_start': Timestamp('2025-05-16 15:30:00'), 'buffer_time': 0.0}, {'from_property': 64938, 'to_property': 78139, 'travel_time': 15.161631066757538, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-16 16:45:00'), 'next_start': Timestamp('2025-05-16 17:30:00'), 'buffer_time': 45.0}]",78139.0
90976d80-bfac-456b-9b24-79b9c0170b72,2025-05-17,3,3,0,0,0.0,[],78139.0
90976d80-bfac-456b-9b24-79b9c0170b72,2025-05-19,3,3,0,0,0.0,[],64933.0
90976d80-bfac-456b-9b24-79b9c0170b72,2025-05-20,5,4,1,3,16.150764973124364,"[{'from_property': 64939, 'to_property': 64937, 'travel_time': 5.534647924625943, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-20 15:45:00'), 'next_start': Timestamp('2025-05-20 16:00:00'), 'buffer_time': 15.0}, {'from_property': 64937, 'to_property': 64933, 'travel_time': 5.616117048498422, 'tour_causing_travel': 3, 'prev_end': Timestamp('2025-05-20 19:01:00'), 'next_start': Timestamp('2025-05-20 20:00:00'), 'buffer_time': 59.0}, {'from_property': 64933, 'to_property': 64932, 'travel_time': 5.0, 'tour_causing_travel': 4, 'prev_end': Timestamp('2025-05-20 21:00:00'), 'next_start': Timestamp('2025-05-20 21:00:00'), 'buffer_time': 0.0}]",64932.0
90976d80-bfac-456b-9b24-79b9c0170b72,2025-05-22,7,7,0,6,36.96217355969188,"[{'from_property': 151243, 'to_property': 64932, 'travel_time': 5.074560107030919, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-22 14:15:00'), 'next_start': Timestamp('2025-05-22 14:45:00'), 'buffer_time': 30.0}, {'from_property': 64932, 'to_property': 64937, 'travel_time': 7.108029371064788, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-22 15:30:00'), 'next_start': Timestamp('2025-05-22 15:30:00'), 'buffer_time': 0.0}, {'from_property': 64937, 'to_property': 100490, 'travel_time': 5.334875958546577, 'tour_causing_travel': 3, 'prev_end': Timestamp('2025-05-22 16:30:00'), 'next_start': Timestamp('2025-05-22 17:00:00'), 'buffer_time': 30.0}, {'from_property': 100490, 'to_property': 64942, 'travel_time': 7.3366787519848105, 'tour_causing_travel': 4, 'prev_end': Timestamp('2025-05-22 17:45:00'), 'next_start': Timestamp('2025-05-22 18:30:00'), 'buffer_time': 45.0}, {'from_property': 64942, 'to_property': 64932, 'travel_time': 5.0, 'tour_causing_travel': 5, 'prev_end': Timestamp('2025-05-22 19:45:00'), 'next_start': Timestamp('2025-05-22 20:00:00'), 'buffer_time': 15.0}, {'from_property': 64932, 'to_property': 64937, 'travel_time': 7.108029371064788, 'tour_causing_travel': 6, 'prev_end': Timestamp('2025-05-22 21:00:00'), 'next_start': Timestamp('2025-05-22 21:00:00'), 'buffer_time': 0.0}]",64937.0
90976d80-bfac-456b-9b24-79b9c0170b72,2025-05-23,4,3,1,1,7.108029371064788,"[{'from_property': 64932, 'to_property': 64937, 'travel_time': 7.108029371064788, 'tour_causing_travel': 3, 'prev_end': Timestamp('2025-05-23 21:30:00'), 'next_start': Timestamp('2025-05-23 22:00:00'), 'buffer_time': 30.0}]",64937.0
90976d80-bfac-456b-9b24-79b9c0170b72,2025-05-24,6,6,0,4,25.676942220046442,"[{'from_property': 100490, 'to_property': 64932, 'travel_time': 7.3366787519848105, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-24 14:45:00'), 'next_start': Timestamp('2025-05-24 16:30:00'), 'buffer_time': 105.0}, {'from_property': 64932, 'to_property': 64937, 'travel_time': 7.108029371064788, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-24 17:30:00'), 'next_start': Timestamp('2025-05-24 17:30:00'), 'buffer_time': 0.0}, {'from_property': 64937, 'to_property': 64933, 'travel_time': 5.616117048498422, 'tour_causing_travel': 4, 'prev_end': Timestamp('2025-05-24 19:30:00'), 'next_start': Timestamp('2025-05-24 20:00:00'), 'buffer_time': 30.0}, {'from_property': 64933, 'to_property': 64937, 'travel_time': 5.616117048498422, 'tour_causing_travel': 5, 'prev_end': Timestamp('2025-05-24 20:45:00'), 'next_start': Timestamp('2025-05-24 21:00:00'), 'buffer_time': 15.0}]",64937.0
90976d80-bfac-456b-9b24-79b9c0170b72,2025-05-26,1,1,0,0,0.0,[],64937.0
90976d80-bfac-456b-9b24-79b9c0170b72,2025-05-27,5,5,0,3,24.368901214701218,"[{'from_property': 64938, 'to_property': 84770, 'travel_time': 13.891065511993851, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-27 16:45:00'), 'next_start': Timestamp('2025-05-27 18:00:00'), 'buffer_time': 75.0}, {'from_property': 84770, 'to_property': 64937, 'travel_time': 5.238917851353683, 'tour_causing_travel': 3, 'prev_end': Timestamp('2025-05-27 19:00:00'), 'next_start': Timestamp('2025-05-27 19:00:00'), 'buffer_time': 0.0}, {'from_property': 64937, 'to_property': 84770, 'travel_time': 5.238917851353683, 'tour_causing_travel': 4, 'prev_end': Timestamp('2025-05-27 20:00:00'), 'next_start': Timestamp('2025-05-27 21:00:00'), 'buffer_time': 60.0}]",84770.0
90976d80-bfac-456b-9b24-79b9c0170b72,2025-05-29,1,1,0,0,0.0,[],64940.0
90b2922d-f518-46a3-8c2a-c093b9b313e4,2025-05-01,1,1,0,0,0.0,[],64937.0
90b2922d-f518-46a3-8c2a-c093b9b313e4,2025-05-12,1,1,0,0,0.0,[],64937.0
90b2922d-f518-46a3-8c2a-c093b9b313e4,2025-05-14,3,3,0,0,0.0,[],64937.0
90b2922d-f518-46a3-8c2a-c093b9b313e4,2025-05-15,1,1,0,0,0.0,[],64937.0
90b2922d-f518-46a3-8c2a-c093b9b313e4,2025-05-16,2,2,0,0,0.0,[],64937.0
976d1b6d-25a3-43b4-9a84-142c50f2eb04,2025-05-16,2,2,0,0,0.0,[],64938.0
976d1b6d-25a3-43b4-9a84-142c50f2eb04,2025-05-31,1,1,0,0,0.0,[],64938.0
97db7639-04f9-481e-b121-8a47f766b009,2025-05-23,1,1,0,0,0.0,[],64939.0
a2f7da14-7555-4747-836a-5e8df6da023d,2025-05-04,1,1,0,0,0.0,[],64938.0
a2f7da14-7555-4747-836a-5e8df6da023d,2025-05-09,1,1,0,0,0.0,[],64938.0
a2f7da14-7555-4747-836a-5e8df6da023d,2025-05-16,1,0,1,0,0.0,[],
a2f7da14-7555-4747-836a-5e8df6da023d,2025-05-17,1,1,0,0,0.0,[],64938.0
a2f7da14-7555-4747-836a-5e8df6da023d,2025-05-31,1,1,0,0,0.0,[],64938.0
a53a3391-264e-4b5d-b08f-7d303d387562,2025-05-01,1,1,0,0,0.0,[],64932.0
a53a3391-264e-4b5d-b08f-7d303d387562,2025-05-02,2,2,0,1,7.3366787519848105,"[{'from_property': 64932, 'to_property': 100490, 'travel_time': 7.3366787519848105, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-02 15:30:00'), 'next_start': Timestamp('2025-05-02 21:15:00'), 'buffer_time': 345.0}]",100490.0
a53a3391-264e-4b5d-b08f-7d303d387562,2025-05-06,1,1,0,0,0.0,[],64932.0
aeabf7ea-6c98-490d-995f-dac99a112812,2025-05-02,2,2,0,0,0.0,[],84770.0
aeabf7ea-6c98-490d-995f-dac99a112812,2025-05-06,2,2,0,0,0.0,[],64932.0
aeabf7ea-6c98-490d-995f-dac99a112812,2025-05-20,1,1,0,0,0.0,[],64932.0
aeabf7ea-6c98-490d-995f-dac99a112812,2025-05-21,2,2,0,1,7.3366787519848105,"[{'from_property': 100490, 'to_property': 64932, 'travel_time': 7.3366787519848105, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-21 16:15:00'), 'next_start': Timestamp('2025-05-21 21:00:00'), 'buffer_time': 285.0}]",64932.0
aeabf7ea-6c98-490d-995f-dac99a112812,2025-05-22,2,2,0,0,0.0,[],64932.0
aeabf7ea-6c98-490d-995f-dac99a112812,2025-05-23,3,3,0,0,0.0,[],64932.0
aeabf7ea-6c98-490d-995f-dac99a112812,2025-05-24,3,3,0,1,7.3366787519848105,"[{'from_property': 64932, 'to_property': 100490, 'travel_time': 7.3366787519848105, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-24 16:30:00'), 'next_start': Timestamp('2025-05-24 17:00:00'), 'buffer_time': 30.0}]",100490.0
aeabf7ea-6c98-490d-995f-dac99a112812,2025-05-27,4,4,0,2,14.840082426283203,"[{'from_property': 100490, 'to_property': 64932, 'travel_time': 7.3366787519848105, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-27 16:45:00'), 'next_start': Timestamp('2025-05-27 17:00:00'), 'buffer_time': 15.0}, {'from_property': 64932, 'to_property': 84770, 'travel_time': 7.503403674298393, 'tour_causing_travel': 3, 'prev_end': Timestamp('2025-05-27 18:00:00'), 'next_start': Timestamp('2025-05-27 18:00:00'), 'buffer_time': 0.0}]",84770.0
bb3b2886-c9cc-4e88-8c16-f6aaff7f088c,2025-05-07,1,1,0,0,0.0,[],100490.0
bb3b2886-c9cc-4e88-8c16-f6aaff7f088c,2025-05-16,1,1,0,0,0.0,[],64935.0
bb3b2886-c9cc-4e88-8c16-f6aaff7f088c,2025-05-17,1,1,0,0,0.0,[],64934.0
c827bf27-8489-4ffe-bf90-5df6383b939e,2025-05-12,1,1,0,0,0.0,[],64939.0
c827bf27-8489-4ffe-bf90-5df6383b939e,2025-05-17,1,1,0,0,0.0,[],64942.0
c827bf27-8489-4ffe-bf90-5df6383b939e,2025-05-28,1,1,0,0,0.0,[],151243.0
c99885bc-c6ac-4c57-b977-db23a4ee8973,2025-05-01,1,1,0,0,0.0,[],64933.0
c99885bc-c6ac-4c57-b977-db23a4ee8973,2025-05-02,2,1,1,0,0.0,[],64934.0
c99885bc-c6ac-4c57-b977-db23a4ee8973,2025-05-06,1,1,0,0,0.0,[],64935.0
c99885bc-c6ac-4c57-b977-db23a4ee8973,2025-05-07,1,0,1,0,0.0,[],
c99885bc-c6ac-4c57-b977-db23a4ee8973,2025-05-08,2,2,0,0,0.0,[],64935.0
c99885bc-c6ac-4c57-b977-db23a4ee8973,2025-05-09,3,3,0,2,10.0,"[{'from_property': 64934, 'to_property': 64933, 'travel_time': 5.0, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-09 16:00:00'), 'next_start': Timestamp('2025-05-09 15:30:00'), 'buffer_time': -30.0}, {'from_property': 64933, 'to_property': 64934, 'travel_time': 5.0, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-09 16:45:00'), 'next_start': Timestamp('2025-05-09 16:00:00'), 'buffer_time': -45.0}]",64934.0
c99885bc-c6ac-4c57-b977-db23a4ee8973,2025-05-10,2,2,0,1,5.0,"[{'from_property': 64933, 'to_property': 64935, 'travel_time': 5.0, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-10 17:45:00'), 'next_start': Timestamp('2025-05-10 19:00:00'), 'buffer_time': 75.0}]",64935.0
c99885bc-c6ac-4c57-b977-db23a4ee8973,2025-05-12,2,1,1,0,0.0,[],64933.0
c99885bc-c6ac-4c57-b977-db23a4ee8973,2025-05-13,1,1,0,0,0.0,[],64934.0
c99885bc-c6ac-4c57-b977-db23a4ee8973,2025-05-14,3,3,0,1,5.0,"[{'from_property': 64934, 'to_property': 64933, 'travel_time': 5.0, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-14 16:00:00'), 'next_start': Timestamp('2025-05-14 17:30:00'), 'buffer_time': 90.0}]",64933.0
c99885bc-c6ac-4c57-b977-db23a4ee8973,2025-05-15,3,3,0,2,10.0,"[{'from_property': 64935, 'to_property': 64943, 'travel_time': 5.0, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-15 15:00:00'), 'next_start': Timestamp('2025-05-15 16:30:00'), 'buffer_time': 90.0}, {'from_property': 64943, 'to_property': 64934, 'travel_time': 5.0, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-15 17:30:00'), 'next_start': Timestamp('2025-05-15 17:30:00'), 'buffer_time': 0.0}]",64934.0
c99885bc-c6ac-4c57-b977-db23a4ee8973,2025-05-16,2,2,0,0,0.0,[],64935.0
c99885bc-c6ac-4c57-b977-db23a4ee8973,2025-05-17,4,4,0,3,15.0,"[{'from_property': 64943, 'to_property': 64933, 'travel_time': 5.0, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-17 15:45:00'), 'next_start': Timestamp('2025-05-17 14:30:00'), 'buffer_time': -75.0}, {'from_property': 64933, 'to_property': 64934, 'travel_time': 5.0, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-17 16:15:00'), 'next_start': Timestamp('2025-05-17 16:00:00'), 'buffer_time': -15.0}, {'from_property': 64934, 'to_property': 64933, 'travel_time': 5.0, 'tour_causing_travel': 3, 'prev_end': Timestamp('2025-05-17 17:00:00'), 'next_start': Timestamp('2025-05-17 19:00:00'), 'buffer_time': 120.0}]",64933.0
c99885bc-c6ac-4c57-b977-db23a4ee8973,2025-05-19,3,3,0,0,0.0,[],64933.0
c99885bc-c6ac-4c57-b977-db23a4ee8973,2025-05-20,2,2,0,0,0.0,[],64934.0
c99885bc-c6ac-4c57-b977-db23a4ee8973,2025-05-21,2,2,0,1,5.0,"[{'from_property': 64935, 'to_property': 64934, 'travel_time': 5.0, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-21 15:00:00'), 'next_start': Timestamp('2025-05-21 16:00:00'), 'buffer_time': 60.0}]",64934.0
c99885bc-c6ac-4c57-b977-db23a4ee8973,2025-05-23,5,5,0,3,15.0,"[{'from_property': 64934, 'to_property': 64933, 'travel_time': 5.0, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-23 14:00:00'), 'next_start': Timestamp('2025-05-23 15:00:00'), 'buffer_time': 60.0}, {'from_property': 64933, 'to_property': 64935, 'travel_time': 5.0, 'tour_causing_travel': 3, 'prev_end': Timestamp('2025-05-23 17:00:00'), 'next_start': Timestamp('2025-05-23 18:00:00'), 'buffer_time': 60.0}, {'from_property': 64935, 'to_property': 64933, 'travel_time': 5.0, 'tour_causing_travel': 4, 'prev_end': Timestamp('2025-05-23 19:00:00'), 'next_start': Timestamp('2025-05-23 19:00:00'), 'buffer_time': 0.0}]",64933.0
c99885bc-c6ac-4c57-b977-db23a4ee8973,2025-05-24,4,4,0,3,15.0,"[{'from_property': 64933, 'to_property': 64934, 'travel_time': 5.0, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-24 15:30:00'), 'next_start': Timestamp('2025-05-24 15:00:00'), 'buffer_time': -30.0}, {'from_property': 64934, 'to_property': 64933, 'travel_time': 5.0, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-24 16:00:00'), 'next_start': Timestamp('2025-05-24 17:00:00'), 'buffer_time': 60.0}, {'from_property': 64933, 'to_property': 64934, 'travel_time': 5.0, 'tour_causing_travel': 3, 'prev_end': Timestamp('2025-05-24 18:45:00'), 'next_start': Timestamp('2025-05-24 19:00:00'), 'buffer_time': 15.0}]",64934.0
c99885bc-c6ac-4c57-b977-db23a4ee8973,2025-05-27,2,2,0,1,5.0,"[{'from_property': 64935, 'to_property': 64933, 'travel_time': 5.0, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-27 14:45:00'), 'next_start': Timestamp('2025-05-27 20:00:00'), 'buffer_time': 315.0}]",64933.0
c99885bc-c6ac-4c57-b977-db23a4ee8973,2025-05-28,1,1,0,0,0.0,[],64943.0
c99885bc-c6ac-4c57-b977-db23a4ee8973,2025-05-30,2,2,0,1,5.0,"[{'from_property': 64934, 'to_property': 64935, 'travel_time': 5.0, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-30 16:15:00'), 'next_start': Timestamp('2025-05-30 20:00:00'), 'buffer_time': 225.0}]",64935.0
c99885bc-c6ac-4c57-b977-db23a4ee8973,2025-05-31,1,1,0,0,0.0,[],64934.0
cd0ff517-0bc3-475f-9e90-4128464db541,2025-05-03,2,1,1,0,0.0,[],64938.0
cd0ff517-0bc3-475f-9e90-4128464db541,2025-05-05,3,2,1,0,0.0,[],64938.0
cd0ff517-0bc3-475f-9e90-4128464db541,2025-05-07,1,1,0,0,0.0,[],64938.0
cd0ff517-0bc3-475f-9e90-4128464db541,2025-05-08,1,1,0,0,0.0,[],64938.0
cd0ff517-0bc3-475f-9e90-4128464db541,2025-05-10,3,3,0,0,0.0,[],64938.0
cd0ff517-0bc3-475f-9e90-4128464db541,2025-05-12,1,1,0,0,0.0,[],64938.0
cd0ff517-0bc3-475f-9e90-4128464db541,2025-05-13,1,1,0,0,0.0,[],78139.0
cd0ff517-0bc3-475f-9e90-4128464db541,2025-05-15,1,1,0,0,0.0,[],78139.0
cd0ff517-0bc3-475f-9e90-4128464db541,2025-05-16,2,2,0,0,0.0,[],64938.0
cd0ff517-0bc3-475f-9e90-4128464db541,2025-05-17,5,5,0,2,30.323262133515076,"[{'from_property': 64938, 'to_property': 78139, 'travel_time': 15.161631066757538, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-17 17:30:00'), 'next_start': Timestamp('2025-05-17 17:30:00'), 'buffer_time': 0.0}, {'from_property': 78139, 'to_property': 64938, 'travel_time': 15.161631066757538, 'tour_causing_travel': 3, 'prev_end': Timestamp('2025-05-17 18:45:00'), 'next_start': Timestamp('2025-05-17 18:00:00'), 'buffer_time': -45.0}]",64938.0
cd0ff517-0bc3-475f-9e90-4128464db541,2025-05-19,3,3,0,1,15.161631066757538,"[{'from_property': 78139, 'to_property': 64938, 'travel_time': 15.161631066757538, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-19 19:00:00'), 'next_start': Timestamp('2025-05-19 19:30:00'), 'buffer_time': 30.0}]",64938.0
cd0ff517-0bc3-475f-9e90-4128464db541,2025-05-20,2,2,0,0,0.0,[],64938.0
cd0ff517-0bc3-475f-9e90-4128464db541,2025-05-21,2,2,0,0,0.0,[],64938.0
cd0ff517-0bc3-475f-9e90-4128464db541,2025-05-22,1,1,0,0,0.0,[],64938.0
cd0ff517-0bc3-475f-9e90-4128464db541,2025-05-23,1,1,0,0,0.0,[],64938.0
cd0ff517-0bc3-475f-9e90-4128464db541,2025-05-24,2,1,1,0,0.0,[],64938.0
cd0ff517-0bc3-475f-9e90-4128464db541,2025-05-27,3,3,0,2,30.323262133515076,"[{'from_property': 78139, 'to_property': 64938, 'travel_time': 15.161631066757538, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-27 15:00:00'), 'next_start': Timestamp('2025-05-27 15:30:00'), 'buffer_time': 30.0}, {'from_property': 64938, 'to_property': 78139, 'travel_time': 15.161631066757538, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-27 16:45:00'), 'next_start': Timestamp('2025-05-27 17:00:00'), 'buffer_time': 15.0}]",78139.0
fcb34375-2531-4f65-8154-513c004c0afb,2025-05-03,1,1,0,0,0.0,[],64932.0
fcb34375-2531-4f65-8154-513c004c0afb,2025-05-21,1,1,0,0,0.0,[],64937.0
fcb34375-2531-4f65-8154-513c004c0afb,2025-05-22,2,1,1,0,0.0,[],151243.0
fcb34375-2531-4f65-8154-513c004c0afb,2025-05-23,1,1,0,0,0.0,[],64937.0
fcb34375-2531-4f65-8154-513c004c0afb,2025-05-30,3,3,0,2,10.669751917093153,"[{'from_property': 64937, 'to_property': 100490, 'travel_time': 5.334875958546577, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-30 15:00:00'), 'next_start': Timestamp('2025-05-30 19:00:00'), 'buffer_time': 240.0}, {'from_property': 100490, 'to_property': 64937, 'travel_time': 5.334875958546577, 'tour_causing_travel': 2, 'prev_end': Timestamp('2025-05-30 20:00:00'), 'next_start': Timestamp('2025-05-30 21:00:00'), 'buffer_time': 60.0}]",64937.0
fcb34375-2531-4f65-8154-513c004c0afb,2025-05-31,2,2,0,1,8.78789417259112,"[{'from_property': 100490, 'to_property': 151243, 'travel_time': 8.78789417259112, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-31 17:15:00'), 'next_start': Timestamp('2025-05-31 17:30:00'), 'buffer_time': 15.0}]",151243.0
fe3fff05-8c00-4519-866a-5a2c4aec8c96,2025-05-01,2,2,0,1,5.0,"[{'from_property': 64943, 'to_property': 64934, 'travel_time': 5.0, 'tour_causing_travel': 1, 'prev_end': Timestamp('2025-05-01 18:15:00'), 'next_start': Timestamp('2025-05-01 17:00:00'), 'buffer_time': -75.0}]",64934.0
